matchStatus	name	matchedBuffIds	matchedOfficialTechnicIds	parsedStats	unparsedNotes	equipmentNames	info	sourcePage	sourceFile
matched	大賢者の知識	technic-13693	13693	破壊魔法:スキル+10 / 回復魔法:スキル+10 / 強化魔法:スキル+10 / 神秘魔法:スキル+10 / 召喚魔法:スキル+10 / 死の魔法:スキル+10		大賢者のケープ	破壊/強化/神秘/回復/死/召喚の魔法効果が上昇するが、HPが20%低下する ※WarAgeでは効果がない 破壊/強化/神秘/回復/死/召喚テクニックの効果がスキル+10相当される 破壊魔法効果アップの併用関係は アイテム/追加効果/併用#破壊魔法 を参照 回復魔法効果アップの併用関係は アイテム/追加効果/併用#回復魔法 を参照 強化魔法効果アップの併用関係は アイテム/追加効果/併用#強化魔法 を参照 神秘魔法効果アップの併用関係は アイテム/追加効果/併用#神秘魔法 を参照 死の魔法効果アップの併用関係は アイテム/追加効果/併用#死の魔法 を参照 召喚魔法効果アップの併用関係は アイテム/追加効果/併用#召喚 を参照	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	アニマル トレーニング	technic-13692	13692	調教:スキル+20	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	トレーニング ロング グローブ	調教スキルの効果とペットの取得経験値が大幅に上昇する ※WarAgeでは効果がない ペットの成長率を1.2倍にする 詳しくは「 ペット#y66d9c48 」ページを参照 調教テクニックの効果がスキル+20相当される 調教効果アップの併用関係は アイテム/追加効果/併用#調教 を参照	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	ご褒美おやつ	technic-13691	13691	調教:スキル+10	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	ペットフード ポーチ	調教のスキル効果が上昇して、ペットの成長率がちょっとUPする ※WarAgeでは効果がない ペットの成長率を1.05倍にする 詳しくは「 ペット#y66d9c48 」ページを参照 調教テクニックの効果がスキル+10相当される 調教効果アップの併用関係は アイテム/追加効果/併用#調教 を参照	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	魔術礼装	technic-13718	13718	MP自然回復/分75/min		マジカルルビー / マジカルサファイア / カレイドステッキ	MPの自然回復速度が上昇する ※WarAgeでは効果がない 1分間にMPが75.0回復する(1フレーム当たり0.02)	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	クラスカード・アーチャー	technic-13716	13716		数値効果を自動抽出できませんでした	クロエ なりきりウィッグ( カラー) / クロエ なりきりウェア( カラー) / クロエ なりきりパンツ( カラー) / クロエ なりきりブーツ( カラー) / クロエ なりきりレッグガード( カラー)	魔力の10%を攻撃力に変換し、命中が大幅に上昇するが、消費MPが増加する ※WarAgeでは効果がない 命中1.2倍、消費MP1.2倍	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	カレイドサファイア	technic-13715	13715	魔力%3% / 魔法ディレイ-5 / MP自然回復/分56.25/min		美遊 なりきりウィッグ( カラー) / 美遊 なりきりスーツ( カラー) / 美遊 なりきりグローブ( カラー) / 美遊 なりきりブーツ( カラー) / 美遊 なりきりレッグガード( カラー)	魔力とＭＰの自然回復速度が上昇し、魔法ディレイが短縮される ※WarAgeでは効果がない 魔力+3%、1分間にMPが56.25回復する(1フレーム当たり0.015)、魔法ディレイ-5	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	カレイドルビー	technic-13714	13714	魔力%3% / 魔法ディレイ-5 / ST自然回復/分56.25/min		イリヤ なりきりウェア( カラー) / イリヤ なりきりグローブ( カラー) / イリヤ なりきりスカート( カラー) / イリヤ なりきりブーツ( カラー) / イリヤ なりきりイヤリング( カラー)	魔力とスタミナの自然回復速度が上昇し、魔法ディレイが短縮される ※WarAgeでは効果がない 魔力+3%、1分間にSTが56.25回復する(1フレーム当たり0.015)、魔法ディレイ-5	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	ツヴァイフォーム	technic-13717	13717		数値効果を自動抽出できませんでした	ツヴァイフォーム イリヤ なりきりウィッグ( カラー) / ツヴァイフォーム イリヤ なりきりウェア( カラー) / ツヴァイフォーム イリヤ なりきりグローブ( カラー) / ツヴァイフォーム イリヤ なりきりスカート( カラー) / ツヴァイフォーム イリヤ なりきりブーツ( カラー) / ツヴァイフォーム イリヤ なりきりイヤリング( カラー)	魔法の威力が大幅に増加するが、自然回復が低下する ※WarAgeでは効果がない 自然回復が低下とあるが 実際には マイナスになり1分間に HP/ ST/MPに20.625のスリップダメージ(1フレーム当たり-0.0055) のため注意 ( 250729パッチにて HPスリップダメージは削除された) 魔力やスキル効果が上昇するわけではなくダメージそのものが約15%増加する。 効果対象の詳細は 魔法攻撃ダメージアップ を参照 魔法攻撃ダメージアップ(魔法与ダメージ増加バフ)の併用関係は アイテム/追加効果/併用2#魔法攻撃ダメージアップ(魔法与ダメージ増加バフ) を参照	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	破壊の魔石	technic-13721	13721	MP%5% / 破壊魔法:スキル+15		マジック ジェム チョーカー	最大ＭＰと破壊魔法の効果が上昇する ※WarAgeでは効果がない MP+5%、破壊魔法テクニックの効果がスキル+15相当される 破壊魔法効果アップの併用関係は アイテム/追加効果/併用#破壊魔法 を参照	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	魔力供給	technic-13722	13722	魔力%5% / HP自然回復/分56.25/min / ST自然回復/分56.25/min / MP自然回復/分56.25/min		マジカル マスコット / マナ アンプリファイア	魔力と自然回復量が大幅に増加する ※WarAgeでは効果がない 魔力+5%、1分間にHP/ST/MPが56.25回復する(1フレーム当たり0.015)	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	エレメント エンハンス	technic-13785	13785	火属性:属性ダメージ%10% / 水属性:属性ダメージ%10% / 地属性:属性ダメージ%10% / 風属性:属性ダメージ%10%		エレメンタル ジュエル シールド / エレメンタル スリーブ	火・水・風・地属性の効果を上昇させる ※WarAgeでは効果がない 火・水・風・地属性の技や魔法の効果が上昇する 効果量（ダメージ増加量）は約10% 効果時間には影響しないものが大半(一部増加するものもある)、 効果量も低スキルや一部のテクニックでは上記%とは異なるものがある 効果（ダメージ・バフ・回復など）が発生する段階で装備されていればいいため、 同部位でも破壊魔法効果アップや強化魔法効果アップなどと併用が可能 火・水・風・地属性効果アップの効果対象は アイテム/追加効果/検証#火属性効果アップ / アイテム/追加効果/検証#水属性効果アップ アイテム/追加効果/検証#風属性効果アップ / アイテム/追加効果/検証#地属性効果アップ 火・水・風・地属性効果アップの併用関係は アイテム/追加効果/併用2#火属性効果アップ / アイテム/追加効果/併用2#水属性効果アップ アイテム/追加効果/併用2#風属性効果アップ / アイテム/追加効果/併用2#地属性効果アップ を参照	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	マナ結晶	technic-13788	13788	魔力%5%		フローティング マナ クリスタル	魔力が大幅に上昇し、一定時間毎にMPが大回復する ※WarAgeでは効果がない 魔力+5%、約14.5秒間隔でMPが50回復する(リジェネタイプ) バフの点灯タイミングも同じため装備しても10秒ちょっとつかない場合がある	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
matched	七色の奇跡	technic-13787	13787	無属性:属性ダメージ%15% / 神秘魔法:スキル+10	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	ステンドガラス バタフライ( カラー)	七つの奇跡を受ける ※神秘魔法の効果が上昇、ペットの成長率上昇、呪いを無効化 ※無属性魔法ダメージ、落下ダメージ、落下速度、アイテムの重量を15%軽減する ※WarAgeでは効果がない 神秘魔法テクニックの効果がスキル+10相当される 神秘魔法効果アップの併用関係は アイテム/追加効果/併用#神秘魔法 を参照 ペットの成長率を1.1倍にする 詳しくは「 ペット#y66d9c48 」ページを参照、併用は ペット#pet-equipment を参照	アイテム/追加効果/常時発動3	MoE Wiki (main) - アイテム_追加効果_常時発動3(1).htm
