enabled	verified	applyDefault	officialTechnicId	catalogId	name	conflictGroup	stackRule	attack	attackPct	magic	magicPct	speed	speedPct	dmgPct	extraAC	extraACPct	extraHP	extraHPPct	extraMP	extraMPPct	extraST	extraSTPct	extraMaxWeight	extraMaxWeightPct	extraHit	extraHitPct	extraAvoid	extraAvoidPct	extraAttackDelay	extraAttackDelayPct	extraMagicDelay	extraMagicDelayPct	extraFireRes	extraFireResPct	extraWaterRes	extraWaterResPct	extraEarthRes	extraEarthResPct	extraWindRes	extraWindResPct	extraNeutralRes	extraNeutralResPct	extraDamageReducePct	extraCritRatePct	extraBreath	extraHearing	extraSeeing	extraSmelling	extraFullness	extraThirst	extraSteal	extraLockpickingFail	extraFangAttack	extraFishingGaugeLength	extraFishingHitZone	extraSmithingGradeZone	extraSmithingGaugeSlip	extraSmithingHitZone	extraCarpentryGradeZone	extraCarpentryGaugeSlip	extraCarpentryHitZone	extraTailoringGradeZone	extraTailoringGaugeSlip	extraTailoringHitZone	extraDecorationGradeZone	extraDecorationGaugeSlip	extraDecorationHitZone	extraCookingGradeZone	extraCookingGaugeSlip	extraCookingHitZone	extraBrewingGradeZone	extraBrewingGaugeSlip	extraBrewingHitZone	extraAlchemyGradeZone	extraAlchemyGaugeSlip	extraAlchemyHitZone	extraReplicationGradeZone	extraReplicationGaugeSlip	extraReplicationHitZone	extraBeautyGaugeSlip	extraBeautyHitZone	hpRegenPerMinute	stRegenPerMinute	mpRegenPerMinute	stCostReducePct	mpCostReducePct	itemUseDelayPct	physicalDamageReducePct	physicalReflectPct	magicReflectPct	skillEffects	customEffects	memo	source	wikiName	matchStatus	matchedBuffIds	matchedOfficialTechnicIds	parsedStatsHint	unparsedNotes	equipmentNames	rawInfo	sourcePage	wikiId
			7378	technic-7378	森の音楽家	technic-7378	same-technic																																																																																							wiki-manual	森の音楽家	matched	technic-7378	7378	スキル+:10(シャウト) / スキル+:10(音楽)	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	森の音楽家クラムベリーなりきり～ / 森の音楽家クラムベリーなりきり～ カラー / 森の音楽家クラムベリー なりきりクラウン / 森の音楽家クラムベリー なりきりクラウン カラー	音楽技のディレイが減少し、音楽技の射程が少し伸びる 復刻で効果変更 音楽のディレイが短縮して、音楽スキルの射程と効果が上昇する 音楽テクニックの詠唱時間-20%、ディレイ-20%短縮、射程が+3.0伸びる。 音楽テクニックの効果がスキル+10相当される チェロ エフェクトとの併用不可（バフ自体は両方点灯するが効果は片方のみ適用） 射程は他の射程増加装備と併用可（加算） シャウトの射程も+ 音楽効果アップの併用関係は アイテム/追加効果/併用#音楽 を参照 ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:416
			12067	technic-12067	森の賢者	technic-12067	same-technic				3																																																																																			wiki-manual	森の賢者	matched	technic-12067	12067	魔力%:3%		フクロウの着ぐるみ	魔力と最大MPが上昇する ※WarAgeでは効果がない 魔力+3%、最大ＭＰ+10%	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:417
			11201	technic-11201	紋章の力	technic-11201	same-technic		3														30																																																																							wiki-manual	紋章の力	matched	technic-11201	11201	攻撃力%:3% / 最大重量:30		アーモリアル グローブ	紋章の力で筋力が増加し、攻撃力と所持可能な最大重量が上昇する ※WarAgeでは効果がない 攻撃力+3%、最大重量+30	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:418
			10142	technic-10142	モンブラン デコレーション	technic-10142	same-technic																																																																																							wiki-manual	モンブラン デコレーション	matched	technic-10142	10142		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	モンブラン ドレス	スタミナの自然回復量が少し増加する 専用技『 マロン フラッシュ 』が使用できる ※WarAgeでは効果がない ※秘伝の書を入手するには『 モンブラン ドレス 』を装備した状態でメモリーズボックスを右クリックしてください。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:419
			7328	technic-7328	薬識	technic-7328	same-technic																																																																																							wiki-manual	薬識	matched	technic-7328	7328		数値効果を自動抽出できませんでした	ケミスト ベルト / メディカル ポーチベルト / 背負い薬箱 / ファーマシー ツール エプロン	アイテムの使用ディレイを10%短縮する アイテム使用ディレイ短縮効果は1つのみ有効	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:420
			9594	technic-9594	八岐大蛇	technic-9594	same-technic																																																																																							wiki-manual	八岐大蛇	matched	technic-9594	9594		数値効果を自動抽出できませんでした	八岐ノ尾	メイン攻撃HIT時に大蛇が近くの敵へ一斉に噛み付く アタック時に5～10のダメージ(AC・耐性無視)が8回入る。※メタル ドラゴン等が持つダメージカットは適用される アタック命中時に即キャンセル可能、硬直が無く盾の邪魔をしない アタック発動時ではなく命中時にBuffが点灯している必要がある 発動有効射程はデスペレイトサイスと同程度？ サムライマスタリー(左手アタック)、ブレイド系魔法Buffより優先度が高い	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:421
			12703	technic-12703	山犬の加護	technic-12703	same-technic																																																																																							wiki-manual	山犬の加護	matched	technic-12703	12703	速度:10		やまいぬ ウィッグ カラー / やまいぬ ローブ カラー / やまいぬ グローブ カラー / やまいぬ ブーツ カラー / やまいぬ テイル カラー	ジャンプ力と移動速度が上昇して、落下ダメージを軽減する ※WarAgeでは効果がない ジャンプ力が1.21倍に上昇する 移動速度+10	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:422
			9394	technic-9394	山猫サポート	technic-9394	same-technic																																																																																							wiki-manual	山猫サポート	matched	technic-9394	9394		数値効果を自動抽出できませんでした	クーピー なりきりウイング / クーピー なりきりウイング カラー	命中が10%上昇する ※WarAgeでは効果が無い	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:423
			8072	technic-8072	安らぎの一時	technic-8072	same-technic																																																																																							wiki-manual	安らぎの一時	matched	technic-8072	8072		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ゴシック ラビット	安らぎの効果でHPの自然回復量が大幅に上昇する 1分間にHPが約160回復 種族によって待機モーションが異なる	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:424
			12616	technic-12616	八咫黒鳥 (ヤタノクロガラス)	technic-12616	same-technic		3																																																																																					wiki-manual	八咫黒鳥 (ヤタノクロガラス)	matched	technic-12616	12616	攻撃力%:3%		ヤマト・命 なりきりウィッグ カラー / ヤマト・命 なりきりウィッグ	攻撃力が上昇して、敵に襲われにくくなる ※WarAgeでは効果がない 攻撃力+3% モンスターの友好度を変更する → 【特記事項】友好度調査についてはこちら	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:425
			4799	technic-4799	闇の鍵	technic-4799	same-technic																																																																																							wiki-manual	闇の鍵	matched	technic-4799	4799		数値効果を自動抽出できませんでした	闇の鍵束	最大マナポイントが上昇する ※WarAgeでは効果がない 最大MP+?% 属性ベル系buffと併用可能	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:426
			2417	technic-2417	闇の加護	technic-2417	same-technic																																																																													41.25										wiki-manual	闇の加護	matched	technic-2417	2417	MP自然回復/分:41.25/min		狐火 +3 / シャドウ ティンクル ハット / 天使の片翼 R / ドクロストーン ペンダント / フェネクス ウイング アンド テイル / ブラック ボーン ウイング / 魔石のサークレット / 闇のブローチ / ソウタシエ ネックレス / ハーフボンネット(黒) / 破滅のブローチ / リボン タイ ブローチ / 妖の行燈 / ゲーミング ソード ブラック / 未来文明の指輪	闇の力によりMP自然回復量を高める ※WarAgeでは効果がない 1分間にMPが41.25回復。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:427
			12874	technic-12874	闇纏	technic-12874	same-technic						5																																																																																	wiki-manual	闇纏	matched	technic-12874	12874	速度%:5% / スキル+:20(自然調和)		暗殺者のマント	自然調和スキルの効果と移動速度が上昇し、闇を纏い闇に紛れることで敵に気づかれにくくなる ※WarAgeでは効果がない 移動速度+5%、自然調和テクニックの効果がスキル+20相当される 自然調和効果アップの併用関係は アイテム/追加効果/併用#自然調和 を参照 モンスターの友好度を変更する → 【特記事項】友好度調査についてはこちら	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:428
